dateString,timestamp[ms],rssi[dBm],snr[dB],longitude,latitude,height[m],altitude[m a.s.l.],speed[m/s],depth[m],runID
2025-02-20T11:37:53.962,1740047873962,-94,10,11.8264734641597,46.378595836639,20.69592,1893.7224,1.99248406753889,0.4,1
2025-02-20T11:37:54.176,1740047874176,-95,10,11.826481105139,46.3785940163283,20.69592,1893.7224,1.99248406753889,0.4,1
2025-02-20T11:37:54.387,1740047874387,-94,10.25,11.826486179726,46.3785929758247,20.69592,1893.7224,1.99248406753889,0.4,1
2025-02-20T11:37:54.599,1740047874599,-93,10.5,11.8264912278211,46.3785919421513,20.69592,1893.7224,1.99248406753889,0.4,1
2025-02-20T11:37:54.813,1740047874813,-95,10.25,11.8264962917568,46.3785907257346,20.69592,1893.7224,1.99248406753889,0.4,1
2025-02-20T11:37:55.024,1740047875024,-95,10,11.8265013704653,46.3785896722216,20.69592,1893.7224,1.99248406753889,0.4,1
2025-02-20T11:37:55.238,1740047875238,-94,10.5,11.8265062688457,46.3785884199758,20.69592,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:37:55.448,1740047875448,-94,10.25,11.8265113550027,46.3785873511111,20.69592,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:37:55.662,1740047875662,-94,10.5,11.8265162729974,46.378586233729,20.574,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:37:55.873,1740047875873,-94,10,11.8265212114259,46.3785850835196,20.574,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:37:56.085,1740047876085,-95,10.75,11.8265283366836,46.3785833462067,20.574,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:37:56.297,1740047876297,-95,10.25,11.8265333937667,46.378582120534,20.574,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:37:56.509,1740047876509,-94,10.5,11.8265381206578,46.3785810993089,20.574,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:37:56.723,1740047876723,-96,9.75,11.8265430690424,46.3785798808882,20.574,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:37:56.936,1740047876936,-96,10.75,11.8265476502658,46.3785788865832,20.574,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:37:57.146,1740047877146,-96,9.75,11.826552877994,46.3785776993969,20.574,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:37:57.359,1740047877359,-96,9.25,11.8265578508842,46.378576636401,20.574,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:37:57.571,1740047877571,-96,9.5,11.8265626238815,46.378575553283,20.574,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:37:57.783,1740047877783,-96,9.25,11.8265677001321,46.3785746211429,20.574,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:37:57.995,1740047877995,-96,10,11.8265726261464,46.3785735281865,20.574,1893.7224,1.86815227064444,0.4,1
2025-02-20T11:37:58.207,1740047878207,-96,9,11.8265802631904,46.3785718290452,20.574,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:37:58.419,1740047878419,-95,9.75,11.8265850300055,46.378570875237,20.574,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:37:58.633,1740047878633,-95,9.5,11.8265899805005,46.3785698113482,20.574,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:37:58.846,1740047878846,-96,9.75,11.8265949572639,46.378568730532,20.574,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:37:59.057,1740047879057,-96,10,11.826599821853,46.3785674954042,20.574,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:37:59.269,1740047879269,-95,9.25,11.8266048919213,46.3785663489331,20.574,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:37:59.482,1740047879482,-97,9,11.8266123399721,46.3785646506578,20.574,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:37:59.693,1740047879693,-98,9.25,11.8266173438977,46.3785634624299,20.574,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:37:59.907,1740047879907,-99,8.75,11.8266223525655,46.3785622801981,20.574,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:38:00.118,1740047880118,-98,8.5,11.8266273607119,46.3785612699558,20.48256,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:38:00.331,1740047880331,-98,7.75,11.8266323504109,46.3785602472876,20.48256,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:38:00.543,1740047880543,-99,7.75,11.8266373171436,46.3785591685353,20.48256,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:38:00.754,1740047880754,-98,8.75,11.826642326879,46.378557973216,20.48256,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:38:00.968,1740047880968,-99,8.25,11.8266471035261,46.3785568757355,20.48256,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:38:01.181,1740047881181,-100,8.75,11.8266543462963,46.3785552462802,20.48256,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:38:01.393,1740047881393,-101,7.5,11.8266592357882,46.3785540319441,20.48256,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:38:01.604,1740047881604,-101,6.5,11.8266641840239,46.3785529994884,20.48256,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:38:01.817,1740047881817,-102,6.25,11.8266691331285,46.3785519549349,20.48256,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:38:02.030,1740047882030,-101,8.25,11.8266740334207,46.3785508887445,20.48256,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:38:02.240,1740047882240,-100,8,11.8266791031662,46.378549942424,20.48256,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:38:02.453,1740047882453,-99,7.5,11.8266839886359,46.3785489442751,20.48256,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:38:02.667,1740047882667,-101,7.75,11.8266888908398,46.3785477511868,20.48256,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:38:02.879,1740047882879,-104,5.5,11.8266939858606,46.3785467454949,20.48256,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:38:03.091,1740047883091,-103,6,11.8266988827016,46.3785458090587,20.48256,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:38:03.302,1740047883302,-102,4.75,11.82670405037,46.3785445956693,20.48256,1893.7224,1.99248406753889,0.4,1
2025-02-20T11:38:03.516,1740047883516,-101,6.75,11.826711553639,46.3785428483943,20.48256,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:38:03.728,1740047883728,-101,7.5,11.82671664573,46.378541917002,20.48256,1893.7224,1.89736492091667,0.4,1
2025-02-20T11:38:03.940,1740047883940,-100,8,11.8267216001728,46.3785406573971,20.39112,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:04.152,1740047884152,-99,8.25,11.8267266133593,46.3785395699351,20.39112,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:04.364,1740047884364,-99,8.5,11.8267316281846,46.3785383412253,20.39112,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:04.577,1740047884577,-100,7.75,11.8267364803843,46.3785373217924,20.39112,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:04.787,1740047884787,-99,8.25,11.8267439788863,46.3785355540222,20.39112,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:05.000,1740047885000,-100,8.25,11.8267491301183,46.3785344385739,20.39112,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:05.212,1740047885212,-100,8.5,11.8267540739345,46.3785334507876,20.39112,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:05.424,1740047885424,-98,8,11.8267592036156,46.3785322991862,20.39112,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:05.638,1740047885638,-97,9.5,11.8267641995216,46.3785311823844,20.39112,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:05.849,1740047885849,-95,9.75,11.8267692186173,46.3785300816708,20.39112,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:06.063,1740047886063,-95,8.75,11.8267763096865,46.3785283744168,20.39112,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:06.275,1740047886275,-94,9.75,11.8267787523468,46.3785277976062,20.39112,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:06.487,1740047886487,-94,10,11.8267863447495,46.3785260630986,20.39112,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:06.698,1740047886698,-93,9.75,11.8267914000449,46.3785249672122,20.39112,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:06.911,1740047886911,-92,9.75,11.826796352551,46.3785237771086,20.39112,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:07.122,1740047887122,-92,10.25,11.8268011481918,46.3785225768594,20.39112,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:07.336,1740047887336,-93,10,11.826806012905,46.3785215244492,20.39112,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:07.548,1740047887548,-92,10,11.8268109268776,46.3785204554625,20.39112,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:07.759,1740047887759,-92,10.25,11.8268156856731,46.3785193597698,20.39112,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:07.973,1740047887973,-91,11.25,11.8268206306315,46.3785182223674,20.29968,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:08.185,1740047888185,-91,10,11.8268254169368,46.3785170878479,20.29968,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:08.396,1740047888396,-92,11,11.8268303796722,46.3785159932558,20.29968,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:08.610,1740047888610,-91,11,11.8268378453015,46.37851438764,20.29968,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:08.821,1740047888821,-90,10.5,11.8268429915183,46.3785133371289,20.29968,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:09.034,1740047889034,-91,10,11.8268474471599,46.3785123443484,20.29968,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:09.246,1740047889246,-91,10.25,11.8268527209446,46.3785111582283,20.29968,1893.4176,1.99248406753889,0.4,1
2025-02-20T11:38:09.458,1740047889458,-91,11,11.8268579355386,46.3785100019638,20.29968,1893.4176,1.99248406753889,0.4,1
2025-02-20T11:38:09.671,1740047889671,-92,9.75,11.82686294803,46.3785090168463,20.29968,1893.4176,1.99248406753889,0.4,1
2025-02-20T11:38:09.883,1740047889883,-92,10.25,11.8268704919181,46.3785072290718,20.29968,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:10.095,1740047890095,-92,10,11.8268753937744,46.3785059175302,20.29968,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:10.306,1740047890306,-92,9.5,11.8268805239024,46.3785047992424,20.29968,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:10.520,1740047890520,-91,9.5,11.8268850992166,46.3785036687782,20.29968,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:10.732,1740047890732,-91,10,11.8268900968109,46.378502487208,20.29968,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:10.943,1740047890943,-93,9.75,11.8268947686577,46.3785012344098,20.29968,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:11.155,1740047891155,-93,9.75,11.8268999338929,46.3785002212224,20.29968,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:11.370,1740047891370,-93,10,11.8269045399446,46.3784992904846,20.29968,1893.4176,1.86815227064444,0.4,1
2025-02-20T11:38:11.581,1740047891581,-93,9.5,11.8269119305427,46.3784977148936,20.29968,1893.4176,1.86815227064444,0.4,1
2025-02-20T11:38:11.793,1740047891793,-93,10.25,11.8269166923177,46.3784965723749,20.29968,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:12.004,1740047892004,-93,9.5,11.8269218155434,46.3784954233217,20.29968,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:12.218,1740047892218,-93,9.25,11.8269265564625,46.3784944452313,20.17776,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:12.431,1740047892431,-92,10.25,11.8269316510363,46.3784934364246,20.17776,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:12.643,1740047892643,-94,9.5,11.8269365662007,46.3784922083945,20.17776,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:12.854,1740047892854,-92,10.25,11.8269415086762,46.378491166876,20.17776,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:13.067,1740047893067,-92,10,11.8269462290375,46.3784900204777,20.17776,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:13.278,1740047893278,-93,9,11.8269537805231,46.3784881517952,20.17776,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:13.491,1740047893491,-92,9.75,11.8269587726056,46.3784870848833,20.17776,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:13.702,1740047893702,-92,9.5,11.8269639209575,46.3784858428804,20.17776,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:13.917,1740047893917,-93,10.25,11.8269685328687,46.3784846984862,20.17776,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:14.128,1740047894128,-93,10.25,11.8269734407335,46.3784834866044,20.17776,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:14.340,1740047894340,-93,10.5,11.8269784095767,46.3784824312202,20.17776,1893.4176,1.89736492091667,0.4,1
2025-02-20T11:38:14.552,1740047894552,-92,10.25,11.8269833768309,46.3784812001198,20.17776,1893.4176,1.89736492091667,0.4,1
