time,sim_t,x,y,z,vx,vy,vz,yaw_deg
2026-04-09T20:49:57.054312,1775778592.8401449,0.0,0.0,2.051999568939209,0.0,0.0,0.0,-0.7999999273846718
2026-04-09T20:49:57.165831,1775778592.9511473,0.0,0.0,2.051999568939209,0.0,0.0,0.0,-0.7999999273846718
2026-04-09T20:49:57.274861,1775778593.0591495,0.0,0.0,2.051999568939209,0.0,0.0,0.0,-0.7999999273846718
2026-04-09T20:49:57.383379,1775778593.167152,0.0,0.0,2.051999568939209,0.0,0.0,0.0,-0.7999999273846718
2026-04-09T20:49:57.491911,1775778593.275154,0.0,0.0,2.051999568939209,0.0,0.0,0.0,-0.7999999273846718
2026-04-09T20:49:57.600929,1775778593.3831565,0.0,0.0,2.051999568939209,0.0,0.0,0.0,-0.7999999273846718
2026-04-09T20:49:57.708463,1775778593.4911587,0.0,0.0,2.051999568939209,0.0,0.0,0.0,-0.7999999273846718
2026-04-09T20:49:57.817475,1775778593.5991611,0.0,0.0,2.051999568939209,0.0,0.0,0.0,-0.7999999273846718
2026-04-09T20:49:57.924994,1775778593.7071633,0.0,0.0,2.051999568939209,0.0,0.0,0.0,-0.7999999273846718
2026-04-09T20:49:58.034171,1775778593.8151658,0.0,0.0,2.051999568939209,0.0,0.0,0.0,-0.7999999273846718
2026-04-09T20:49:58.143188,1775778593.923168,0.0,0.0,2.051999568939209,0.0,0.0,0.0,-0.7999999273846718
2026-04-09T20:49:58.251371,1775778594.0311704,0.0,0.0,2.051999568939209,0.0,0.0,0.0,-0.7999999273846718
2026-04-09T20:49:58.359918,1775778594.1361725,0.0,0.0,2.051999568939209,0.0,0.0,0.0,-0.7999999273846718
2026-04-09T20:49:58.467943,1775778594.244175,0.0,0.0,2.051999568939209,0.0,0.0,0.0,-0.7999999273846718
2026-04-09T20:49:58.576970,1775778594.3551772,0.0,0.0,2.051999568939209,0.0,0.0,0.0,-0.7999999273846718
2026-04-09T20:49:58.684990,1775778594.4601796,0.0,0.0,2.0509767532348633,0.0,0.0,-0.11286415904760361,-0.7999999273846718
2026-04-09T20:49:58.793532,1775778594.5681818,0.0,0.0,2.017871379852295,0.0,0.0,-0.404249370098114,-0.7999999273846718
2026-04-09T20:49:58.902047,1775778594.6761842,0.0,0.0,1.9716126918792725,0.0,0.0,-0.44158026576042175,-0.7999999273846718
2026-04-09T20:49:59.009699,1775778594.7841864,0.0,0.0,1.9233651161193848,0.0,0.0,-0.4506235420703888,-0.7999999273846718
2026-04-09T20:49:59.118722,1775778594.8921888,0.0,0.0,1.8743902444839478,0.0,0.0,-0.4560851454734802,-0.7999999273846718
2026-04-09T20:49:59.227722,1775778595.000191,0.0,0.0,1.8248789310455322,0.0,0.0,-0.46066373586654663,-0.7999999273846718
2026-04-09T20:49:59.336245,1775778595.1051931,0.0,0.0,1.7762975692749023,0.0,0.0,-0.46459701657295227,-0.7999999273846718
2026-04-09T20:49:59.444924,1775778595.2131956,0.0,0.0,1.7259217500686646,0.0,0.0,-0.4681946635246277,-0.7999999273846718
2026-04-09T20:49:59.552948,1775778595.3211977,0.0,0.0,1.6751794815063477,0.0,0.0,-0.4713912010192871,-0.7999999273846718
2026-04-09T20:49:59.661467,1775778595.4292002,0.0,0.0,1.624111533164978,0.0,0.0,-0.47423163056373596,-0.7999999273846718
2026-04-09T20:49:59.769988,1775778595.5372024,0.0,0.0,1.5727543830871582,0.0,0.0,-0.47675564885139465,-0.7999999273846718
2026-04-09T20:49:59.878511,1775778595.6452048,0.0,0.0,1.5211403369903564,0.0,0.0,-0.4789985716342926,-0.7999999273846718
2026-04-09T20:49:59.987530,1775778595.753207,0.0,0.0,1.4692976474761963,0.0,0.0,-0.48099178075790405,-0.7999999273846718
2026-04-09T20:50:00.096068,1775778595.8612094,0.0,0.0,1.4172518253326416,0.0,0.0,-0.48276302218437195,-0.7999999273846718
2026-04-09T20:50:00.204088,1775778595.9692116,0.0,0.0,1.3650258779525757,0.0,0.0,-0.48433688282966614,-0.7999999273846718
2026-04-09T20:50:00.312605,1775778596.077214,0.0,0.0,1.3126386404037476,0.0,0.0,-0.48573553562164307,-0.7999999273846718
2026-04-09T20:50:00.421735,1775778596.1852162,0.0,0.0,1.260109782218933,0.0,0.0,-0.48697856068611145,-0.7999999273846718
2026-04-09T20:50:00.530291,1775778596.2932186,0.0,0.0,1.2074540853500366,0.0,0.0,-0.4880831837654114,-0.7999999273846718
2026-04-09T20:50:00.638310,1775778596.3982208,0.0,0.0,1.1561532020568848,0.0,0.0,-0.48903903365135193,-0.7999999273846718
2026-04-09T20:50:00.746829,1775778596.5092232,0.0,0.0,1.1018177270889282,0.0,0.0,-0.4899370074272156,-0.7999999273846718
2026-04-09T20:50:00.855348,1775778596.6142254,0.0,0.0,1.05033278465271,0.0,0.0,-0.4906919300556183,-0.7999999273846718
2026-04-09T20:50:00.964366,1775778596.7192276,0.0,0.0,0.998772919178009,0.0,0.0,-0.49136489629745483,-0.7999999273846718
2026-04-09T20:50:01.072878,1775778596.82723,0.0,0.0,0.9456703662872314,0.0,0.0,-0.4919811487197876,-0.7999999273846718
2026-04-09T20:50:01.181413,1775778596.9352322,0.0,0.0,0.8925050497055054,0.0,0.0,-0.4925287961959839,-0.7999999273846718
2026-04-09T20:50:01.289948,1775778597.0432346,0.0,0.0,0.8392839431762695,0.0,0.0,-0.4930154085159302,-0.7999999273846718
2026-04-09T20:50:01.398469,1775778597.1512368,0.0,0.0,0.7860133647918701,0.0,0.0,-0.4934478998184204,-0.7999999273846718
2026-04-09T20:50:01.506647,1775778597.2592392,0.0,0.0,0.7326986193656921,0.0,0.0,-0.49383223056793213,-0.7999999273846718
2026-04-09T20:50:01.614665,1775778597.3642414,0.0,0.0,0.680827260017395,0.0,0.0,-0.4941648244857788,-0.7999999273846718
2026-04-09T20:50:01.723186,1775778597.4722438,0.0,0.0,0.627439558506012,0.0,0.0,-0.49446937441825867,-0.7999999273846718
2026-04-09T20:50:01.831701,1775778597.580246,0.0,0.0,0.5740208029747009,0.0,0.0,-0.49474000930786133,-0.7999999273846718
2026-04-09T20:50:01.940726,1775778597.6882484,0.0,0.0,0.524499237537384,0.0,0.0,-0.3008381724357605,-0.7999999273846718
2026-04-09T20:50:02.048746,1775778597.7932506,0.0,0.0,0.5130223035812378,0.0,0.0,-0.0025223244447261095,-0.7999999273846718
2026-04-09T20:50:02.157078,1775778597.9012527,0.0,0.0,0.5024781227111816,0.0,0.0,-0.38589611649513245,-0.7999999273846718
2026-04-09T20:50:02.265599,1775778598.0092552,0.0,0.0,0.4218994081020355,0.0,0.0,-1.1037330627441406,-0.7999999273846718
2026-04-09T20:50:02.374261,1775778598.1172574,0.0,0.0,0.2648671865463257,0.0,0.0,-1.7993804216384888,-0.7999999273846718
2026-04-09T20:50:02.482292,1775778598.2252598,0.0,0.0,0.03448190912604332,0.0,0.0,-2.460174798965454,-0.7999999273846718
2026-04-09T20:50:02.591329,1775778598.333262,0.0,0.0,-0.2649216651916504,0.0,0.0,-3.076033115386963,-0.7999999273846718
2026-04-09T20:50:02.700393,1775778598.4412644,0.0,0.0,-0.6280817985534668,0.0,0.0,-3.6399102210998535,-0.7999999273846718
2026-04-09T20:50:02.808432,1775778598.5492666,0.0,0.0,-1.049143671989441,0.0,0.0,-4.147854328155518,-0.7999999273846718
2026-04-09T20:50:02.917450,1775778598.657269,0.0,0.0,-1.5219818353652954,0.0,0.0,-4.598740100860596,-0.7999999273846718
2026-04-09T20:50:03.025971,1775778598.7652712,0.0,0.0,-2.0404813289642334,0.0,0.0,-4.993782997131348,-0.7999999273846718
2026-04-09T20:50:03.134494,1775778598.8732736,0.0,0.0,-2.5987586975097656,0.0,0.0,-5.335951805114746,-0.7999999273846718
2026-04-09T20:50:03.243027,1775778598.9782758,0.0,0.0,-3.17444109916687,0.0,0.0,-5.621854782104492,-0.7999999273846718
2026-04-09T20:50:03.351545,1775778599.0862782,0.0,0.0,-3.7955245971679688,0.0,0.0,-5.872508525848389,-0.7999999273846718
2026-04-09T20:50:03.459725,1775778599.1942804,0.0,0.0,-4.441524982452393,0.0,0.0,-6.08412504196167,-0.7999999273846718
2026-04-09T20:50:03.568242,1775778599.3022828,0.0,0.0,-5.1084980964660645,0.0,0.0,-6.2616777420043945,-0.7999999273846718
2026-04-09T20:50:03.676769,1775778599.410285,0.0,0.0,-5.793020248413086,0.0,0.0,-6.4098711013793945,-0.7999999273846718
2026-04-09T20:50:03.785290,1775778599.5182874,0.0,0.0,-6.49215841293335,0.0,0.0,-6.533017158508301,-0.7999999273846718
2026-04-09T20:50:03.893818,1775778599.6262896,0.0,0.0,-7.2034196853637695,0.0,0.0,-6.634971618652344,-0.7999999273846718
2026-04-09T20:50:04.002341,1775778599.737292,0.0,0.0,-7.944864273071289,0.0,0.0,-6.72123384475708,-0.7999999273846718
2026-04-09T20:50:04.110856,1775778599.8422942,0.0,0.0,-8.654247283935547,0.0,0.0,-6.788392066955566,-0.7999999273846718
2026-04-09T20:50:04.219375,1775778599.9532967,0.0,0.0,-9.411121368408203,0.0,0.0,-6.846713066101074,-0.7999999273846718
2026-04-09T20:50:04.327896,1775778600.0582988,0.0,0.0,-10.13249397277832,0.0,0.0,-6.8919291496276855,-0.7999999273846718
2026-04-09T20:50:04.437411,1775778600.1663013,0.0,0.0,-10.878968238830566,0.0,0.0,-6.9301018714904785,-0.7999999273846718
2026-04-09T20:50:04.545432,1775778600.2743034,0.0,0.0,-11.629178047180176,0.0,0.0,-6.961295127868652,-0.7999999273846718
2026-04-09T20:50:04.653952,1775778600.385306,0.0,0.0,-12.403398513793945,0.0,0.0,-6.987385272979736,-0.7999999273846718
2026-04-09T20:50:04.762476,1775778600.493308,0.0,0.0,-13.159204483032227,0.0,0.0,-7.0080108642578125,-0.7999999273846718
2026-04-09T20:50:04.871090,1775778600.6013105,0.0,0.0,-13.917023658752441,0.0,0.0,-7.024796009063721,-0.7999999273846718
2026-04-09T20:50:04.979660,1775778600.7093127,0.0,0.0,-14.676480293273926,0.0,0.0,-7.038433074951172,-0.7999999273846718
2026-04-09T20:50:05.088178,1775778600.817315,0.0,0.0,-15.437260627746582,0.0,0.0,-7.049497127532959,-0.7999999273846718
2026-04-09T20:50:05.196711,1775778600.9253173,0.0,0.0,-16.199125289916992,0.0,0.0,-7.058457374572754,-0.7999999273846718
2026-04-09T20:50:05.305077,1775778601.0333197,0.0,0.0,-16.961854934692383,0.0,0.0,-7.065698146820068,-0.7999999273846718
2026-04-09T20:50:05.413602,1775778601.141322,0.0,0.0,-17.725296020507812,0.0,0.0,-7.071534633636475,-0.7999999273846718
2026-04-09T20:50:05.521781,1775778601.2493243,0.0,0.0,-18.489301681518555,0.0,0.0,-7.076225757598877,-0.7999999273846718
2026-04-09T20:50:05.630298,1775778601.3573265,0.0,0.0,-19.253761291503906,0.0,0.0,-7.079980850219727,-0.7999999273846718
2026-04-09T20:50:05.738816,1775778601.465329,0.0,0.0,-20.018583297729492,0.0,0.0,-7.082972526550293,-0.7999999273846718
2026-04-09T20:50:05.847332,1775778601.573331,0.0,0.0,-20.783693313598633,0.0,0.0,-7.085341453552246,-0.7999999273846718
2026-04-09T20:50:05.955849,1775778601.6813335,0.0,0.0,-21.54903221130371,0.0,0.0,-7.087203025817871,-0.7999999273846718
2026-04-09T20:50:06.064364,1775778601.7893357,0.0,0.0,-22.31454849243164,0.0,0.0,-7.088650226593018,-0.7999999273846718
2026-04-09T20:50:06.173382,1775778601.9003382,0.0,0.0,-23.10146713256836,0.0,0.0,-7.089785099029541,-0.7999999273846718
2026-04-09T20:50:06.281409,1775778602.0053403,0.0,0.0,-23.845958709716797,0.0,0.0,-7.090590953826904,-0.7999999273846718
2026-04-09T20:50:06.389823,1775778602.1133428,0.0,0.0,-24.611793518066406,0.0,0.0,-7.091200351715088,-0.7999999273846718
2026-04-09T20:50:06.498360,1775778602.224345,0.0,0.0,-25.39895248413086,0.0,0.0,-7.091634273529053,-0.7999999273846718
2026-04-09T20:50:06.606586,1775778602.3323474,0.0,0.0,-26.164894104003906,0.0,0.0,-7.091906547546387,-0.7999999273846718
2026-04-09T20:50:06.715102,1775778602.4403496,0.0,0.0,-26.93084716796875,0.0,0.0,-7.092057228088379,-0.7999999273846718
2026-04-09T20:50:06.823620,1775778602.548352,0.0,0.0,-27.696800231933594,0.0,0.0,-7.0921101570129395,-0.7999999273846718
2026-04-09T20:50:06.932133,1775778602.6563542,0.0,0.0,-28.462753295898438,0.0,0.0,-7.092081546783447,-0.7999999273846718
2026-04-09T20:50:07.041158,1775778602.7643566,0.0,0.0,-29.22870635986328,0.0,0.0,-7.091987609863281,-0.7999999273846718
2026-04-09T20:50:07.149202,1775778602.8723588,0.0,0.0,-29.994659423828125,0.0,0.0,-7.0918402671813965,-0.7999999273846718
2026-04-09T20:50:07.258242,1775778602.9803612,0.0,0.0,-30.76059913635254,0.0,0.0,-7.091649532318115,-0.7999999273846718
2026-04-09T20:50:07.366766,1775778603.0883634,0.0,0.0,-31.5264835357666,0.0,0.0,-7.091422080993652,-0.7999999273846718
2026-04-09T20:50:07.474925,1775778603.1963658,0.0,0.0,-32.29236602783203,0.0,0.0,-7.0911664962768555,-0.7999999273846718
2026-04-09T20:50:07.582950,1775778603.304368,0.0,0.0,-33.058250427246094,0.0,0.0,-7.090886116027832,-0.7999999273846718
2026-04-09T20:50:07.690969,1775778603.4123704,0.0,0.0,-33.82406997680664,0.0,0.0,-7.090587139129639,-0.7999999273846718
2026-04-09T20:50:07.800001,1775778603.5203726,0.0,0.0,-34.58981704711914,0.0,0.0,-7.090272903442383,-0.7999999273846718
2026-04-09T20:50:07.909020,1775778603.628375,0.0,0.0,-35.35556411743164,0.0,0.0,-7.089946746826172,-0.7999999273846718
2026-04-09T20:50:08.017036,1775778603.7363772,0.0,0.0,-36.12131118774414,0.0,0.0,-7.089605808258057,-0.7999999273846718
2026-04-09T20:50:08.125558,1775778603.8473797,0.0,0.0,-36.88697814941406,0.0,0.0,-7.08926248550415,-0.7999999273846718
2026-04-09T20:50:08.234077,1775778603.9523818,0.0,0.0,-37.652587890625,0.0,0.0,-7.088905334472656,-0.7999999273846718
2026-04-09T20:50:08.342601,1775778604.0633843,0.0,0.0,-38.4394645690918,0.0,0.0,-7.088534832000732,-0.7999999273846718
2026-04-09T20:50:08.451118,1775778604.1713867,0.0,0.0,-39.2050666809082,0.0,0.0,-7.088174343109131,-0.7999999273846718
2026-04-09T20:50:08.559640,1775778604.279389,0.0,0.0,-39.97053909301758,0.0,0.0,-7.0878095626831055,-0.7999999273846718
2026-04-09T20:50:08.668158,1775778604.3873913,0.0,0.0,-40.73601150512695,0.0,0.0,-7.087431907653809,-0.7999999273846718
2026-04-09T20:50:08.776678,1775778604.4953935,0.0,0.0,-41.50148391723633,0.0,0.0,-7.087054252624512,-0.7999999273846718
2026-04-09T20:50:08.884705,1775778604.603396,0.0,0.0,-42.266868591308594,0.0,0.0,-7.086676597595215,-0.7999999273846718
2026-04-09T20:50:08.993737,1775778604.7113981,0.0,0.0,-43.032203674316406,0.0,0.0,-7.086298942565918,-0.7999999273846718
2026-04-09T20:50:09.102256,1775778604.8194005,0.0,0.0,-43.79753875732422,0.0,0.0,-7.085921287536621,-0.7999999273846718
2026-04-09T20:50:09.210776,1775778604.9274027,0.0,0.0,-44.562835693359375,0.0,0.0,-7.085543632507324,-0.7999999273846718
2026-04-09T20:50:09.319804,1775778605.0354052,0.0,0.0,-45.328033447265625,0.0,0.0,-7.085165977478027,-0.7999999273846718
2026-04-09T20:50:09.427348,1775778605.1434073,0.0,0.0,-46.093231201171875,0.0,0.0,-7.0847883224487305,-0.7999999273846718
2026-04-09T20:50:09.535539,1775778605.2514098,0.0,0.0,-46.858428955078125,0.0,0.0,-7.084410667419434,-0.7999999273846718
2026-04-09T20:50:09.644057,1775778605.359412,0.0,0.0,-47.62350082397461,0.0,0.0,-7.084033012390137,-0.7999999273846718
2026-04-09T20:50:09.753075,1775778605.4674144,0.0,0.0,-48.3885612487793,0.0,0.0,-7.08365535736084,-0.7999999273846718
2026-04-09T20:50:09.861591,1775778605.5784166,0.0,0.0,-49.17487335205078,0.0,0.0,-7.08326530456543,-0.7999999273846718
2026-04-09T20:50:09.969611,1775778605.686419,0.0,0.0,-49.93208694458008,0.0,0.0,-6.671736717224121,-0.7999999273846718
2026-04-09T20:50:10.078634,1775778605.7944212,4.9716447392711416e-05,5.6710308854235336e-05,-50.59760284423828,0.002312965225428343,0.0025817728601396084,-5.703680038452148,-1.215201559264789
2026-04-09T20:50:10.186664,1775778605.9024236,0.0023124609142541885,0.0023313777055591345,-51.16469955444336,0.08838964998722076,0.08685898780822754,-4.919597148895264,-4.187706580363968
2026-04-09T20:50:10.295695,1775778606.0104258,0.04094024747610092,0.039596106857061386,-51.704193115234375,0.6562163233757019,0.6278727054595947,-5.059600830078125,-6.966596261977797
2026-04-09T20:50:10.403880,1775778606.1184282,0.14757674932479858,0.14047229290008545,-52.25375747680664,1.3264161348342896,1.243598222732544,-5.099453926086426,-8.696425517069525
2026-04-09T20:50:10.512397,1775778606.2264304,0.3281104862689972,0.30802175402641296,-52.802242279052734,2.0163540840148926,1.85542893409729,-5.043196201324463,-9.657427218732073
2026-04-09T20:50:10.620920,1775778606.3344328,0.5825692415237427,0.5401567816734314,-53.340335845947266,2.6916613578796387,2.4373836517333984,-4.909582614898682,-10.159577659693818
2026-04-09T20:50:10.729431,1775778606.445435,0.9184948205947876,0.8421593308448792,-53.87450408935547,3.3551278114318848,2.997533082962036,-4.704214572906494,-10.41553891266303
2026-04-09T20:50:10.837947,1775778606.5534375,1.3141742944717407,1.1937042474746704,-54.369171142578125,3.9660239219665527,3.5064592361450195,-4.446651935577393,-10.533413324683286
2026-04-09T20:50:10.946461,1775778606.6614397,1.766282081604004,1.5920706987380981,-54.823238372802734,4.3566131591796875,3.829210042953491,-3.8971197605133057,-10.58660414449956
2026-04-09T20:50:11.054979,1775778606.769442,2.2519991397857666,2.0181238651275635,-55.206764221191406,4.637357234954834,4.059850692749023,-3.204449415206909,-10.608365973066409
2026-04-09T20:50:11.163496,1775778606.8774443,2.768584728240967,2.4694952964782715,-55.516273498535156,4.932302474975586,4.301457405090332,-2.531787633895874,-10.615528258529071
