dateString,timestamp[ms],longitude,latitude,height[m],altitude[m a.s.l.],speed[m/s],runID
2025-04-01T10:57:26.800,1743497846800,11.8243806231991,46.3789345755331,27.49296,1901.3424,3.30606017984,1
2025-04-01T10:57:26.860,1743497846860,11.824376445856,46.3789343257031,27.37104,1901.3424,3.0149674016,1
2025-04-01T10:57:26.960,1743497846960,11.8243728811808,46.3789340952521,27.37104,1901.3424,2.80713805856,1
2025-04-01T10:57:27.060,1743497847060,11.8243694849419,46.3789338675761,27.37104,1901.3424,2.50799096064,1
2025-04-01T10:57:27.160,1743497847160,11.8243662081778,46.3789333815463,27.37104,1901.3424,2.20907542944,1
2025-04-01T10:57:27.260,1743497847260,11.8243635775501,46.3789332050126,27.2796,1901.0376,1.90263263872,1
2025-04-01T10:57:27.360,1743497847360,11.8243610660993,46.3789331147181,27.2796,1901.0376,1.60312433248,1
2025-04-01T10:57:27.460,1743497847460,11.824359198302,46.37893304798,27.2796,1901.0376,1.30000215488,1
2025-04-01T10:57:27.560,1743497847560,11.8243574544486,46.3789330707678,27.2796,1901.0376,1.0000016576,1
2025-04-01T10:57:27.660,1743497847660,11.8243562749963,46.3789330230469,27.2796,1901.0376,0.80000132608,1
2025-04-01T10:57:27.760,1743497847760,11.8243551358655,46.3789328142018,27.2796,1901.0376,0.5000008288,1
2025-04-01T10:57:27.860,1743497847860,11.8243545320368,46.3789327799742,27.37104,1901.3424,0.30000049728,1
2025-04-01T10:57:27.960,1743497847960,11.8243541478906,46.3789327454318,27.37104,1901.3424,0.10000016576,1
2025-04-01T10:57:28.060,1743497848060,11.8243541128329,46.3789327630274,27.37104,1901.3424,0,1
2025-04-01T10:57:28.160,1743497848160,11.8243543407585,46.378932592219,27.37104,1901.3424,0.30000049728,1
2025-04-01T10:57:28.260,1743497848260,11.8243549782549,46.3789326421473,27.37104,1901.3424,0.5000008288,1
2025-04-01T10:57:28.360,1743497848360,11.8243561180812,46.3789327497334,27.49296,1901.3424,0.80622680512,1
2025-04-01T10:57:28.420,1743497848420,11.8243574429294,46.3789328475153,27.49296,1901.3424,1.1045374912,1
2025-04-01T10:57:28.560,1743497848560,11.8243591799304,46.3789329692176,27.49296,1901.3424,1.30384222848,1
2025-04-01T10:57:28.630,1743497848630,11.8243611494254,46.3789330958102,27.5844,1901.3424,1.60312433248,1
2025-04-01T10:57:28.730,1743497848730,11.8243632105871,46.3789333703271,27.5844,1901.3424,1.802778208,1
2025-04-01T10:57:28.830,1743497848830,11.8243656743675,46.3789334977825,27.5844,1901.3424,1.90263263872,1
2025-04-01T10:57:28.930,1743497848930,11.824368574732,46.3789335798188,27.67584,1901.6472,1.90263263872,1
2025-04-01T10:57:29.060,1743497849060,11.8243712197603,46.3789337130038,27.79776,1901.6472,2.00250137472,1
2025-04-01T10:57:29.140,1743497849140,11.8243738765077,46.3789339358345,27.79776,1901.6472,2.00250137472,1
2025-04-01T10:57:29.240,1743497849240,11.8243765648369,46.3789340822259,27.8892,1901.6472,2.00250137472,1
2025-04-01T10:57:29.340,1743497849340,11.8243793643977,46.3789344774837,27.8892,1901.6472,2.10238307488,1
2025-04-01T10:57:29.440,1743497849440,11.8243821469758,46.3789346187236,27.8892,1901.6472,2.10238307488,1
2025-04-01T10:57:29.560,1743497849560,11.8243850035429,46.3789345591025,27.98064,1901.952,2.10238307488,1
2025-04-01T10:57:29.650,1743497849650,11.8243878388567,46.378934674906,27.98064,1901.952,2.10238307488,1
2025-04-01T10:57:29.750,1743497849750,11.8243908535315,46.3789350548079,27.98064,1901.952,2.20227505696,1
2025-04-01T10:57:29.850,1743497849850,11.824393706126,46.3789351973367,27.98064,1901.952,2.20227505696,1
2025-04-01T10:57:29.950,1743497849950,11.824397211511,46.3789354010303,27.98064,1901.952,2.20227505696,1
2025-04-01T10:57:30.060,1743497850060,11.8244000922113,46.3789355115496,27.98064,1901.952,2.20000364672,1
2025-04-01T10:57:30.160,1743497850160,11.824403042332,46.3789357516868,28.07208,1901.952,2.10000348096,1
2025-04-01T10:57:30.260,1743497850260,11.8244058935361,46.3789358197396,28.07208,1901.952,2.10000348096,1
2025-04-01T10:57:30.360,1743497850360,11.8244089753471,46.3789359044758,28.07208,1901.952,2.20000364672,1
2025-04-01T10:57:30.460,1743497850460,11.8244119627107,46.3789359391166,28.07208,1901.952,2.30000381248,1
2025-04-01T10:57:30.560,1743497850560,11.8244148831366,46.3789360010158,28.07208,1901.952,2.40000397824,1
2025-04-01T10:57:30.670,1743497850670,11.8244182625917,46.378936041731,28.194,1901.952,2.60000430976,1
2025-04-01T10:57:30.770,1743497850770,11.824421712063,46.3789362430565,28.194,1901.952,2.80000464128,1
2025-04-01T10:57:30.870,1743497850870,11.8244255931528,46.3789363057822,28.194,1901.952,3.0000049728,1
2025-04-01T10:57:30.970,1743497850970,11.8244298635532,46.3789364161581,28.194,1901.952,3.10000513856,1
2025-04-01T10:57:31.070,1743497851070,11.8244341276968,46.3789364808707,28.28544,1902.2568,3.20000530432,1
2025-04-01T10:57:31.170,1743497851170,11.8244386244336,46.3789365020184,28.28544,1902.2568,3.30000547008,1
2025-04-01T10:57:31.270,1743497851270,11.8244431147151,46.3789365272427,28.28544,1902.2568,3.40000563584,1
2025-04-01T10:57:31.380,1743497851380,11.8244475509698,46.3789364530043,28.37688,1902.2568,3.40000563584,1
2025-04-01T10:57:31.480,1743497851480,11.824452285067,46.3789364380166,28.37688,1902.2568,3.5000058016,1
2025-04-01T10:57:31.580,1743497851580,11.824456492403,46.3789365146787,28.37688,1902.2568,3.70000613312,1
2025-04-01T10:57:31.680,1743497851680,11.8244614500559,46.3789365366507,28.37688,1902.2568,3.80000629888,1
2025-04-01T10:57:31.790,1743497851790,11.8244664135683,46.3789363922227,28.4988,1902.2568,3.90000646464,1
2025-04-01T10:57:31.890,1743497851890,11.8244716042117,46.3789364563551,28.4988,1902.2568,4.0000066304,1
2025-04-01T10:57:31.990,1743497851990,11.8244769551478,46.3789364676816,28.59024,1902.5616,4.10000679616,1
2025-04-01T10:57:32.090,1743497852090,11.8244823538539,46.37893654711,28.59024,1902.5616,4.10000679616,1
2025-04-01T10:57:32.190,1743497852190,11.8244877106495,46.37893660101,28.68168,1902.5616,4.20000696192,1
2025-04-01T10:57:32.300,1743497852300,11.8244933069904,46.3789366580554,28.68168,1902.5616,4.30000712768,1
2025-04-01T10:57:32.400,1743497852400,11.8244994269144,46.3789365107691,28.77312,1902.5616,4.40000729344,1
2025-04-01T10:57:32.500,1743497852500,11.8245053001425,46.3789365378818,28.77312,1902.5616,4.5000074592,1
2025-04-01T10:57:32.560,1743497852560,11.8245108707611,46.3789365215602,28.89504,1902.5616,4.60000762496,1
2025-04-01T10:57:32.660,1743497852660,11.8245169566204,46.3789365321008,28.89504,1902.5616,4.70000779072,1
2025-04-01T10:57:32.760,1743497852760,11.8245230637329,46.3789364228019,28.98648,1902.8664,4.80000795648,1
2025-04-01T10:57:32.860,1743497852860,11.8245293785108,46.3789364471248,28.98648,1902.8664,4.90000812224,1
2025-04-01T10:57:32.960,1743497852960,11.8245362396147,46.3789366021063,28.98648,1902.8664,4.90000812224,1
2025-04-01T10:57:33.060,1743497853060,11.824542800294,46.3789366778606,29.07792,1902.8664,5.000008288,1
2025-04-01T10:57:33.160,1743497853160,11.8245493445865,46.3789367226802,29.07792,1902.8664,5.10000845376,1
2025-04-01T10:57:33.260,1743497853260,11.8245561057806,46.3789368222885,29.19984,1902.8664,5.20000861952,1
2025-04-01T10:57:33.360,1743497853360,11.8245629490081,46.378936801355,29.29128,1903.1712,5.30000878528,1
2025-04-01T10:57:33.460,1743497853460,11.824569941703,46.3789368888446,29.29128,1903.1712,5.40000895104,1
