time,sim_t,x,y,z,vx,vy,vz,yaw_deg
2026-04-13T20:30:50.780766,1776123008.1568773,0.0,0.0,2.819875478744507,0.0,0.0,0.0,4.4079723524229495
2026-04-13T20:30:50.882283,1776123008.2558794,0.0,0.0,2.819875478744507,0.0,0.0,0.0,4.4079723524229495
2026-04-13T20:30:50.991299,1776123008.3638818,0.0,0.0,2.819875478744507,0.0,0.0,0.0,4.4079723524229495
2026-04-13T20:30:51.099768,1776123008.471884,0.0,0.0,2.819875478744507,0.0,0.0,0.0,4.4079723524229495
2026-04-13T20:30:51.208287,1776123008.5798864,0.0,0.0,2.819875478744507,0.0,0.0,0.0,4.4079723524229495
2026-04-13T20:30:51.315956,1776123008.6878886,0.0,0.0,2.819875478744507,0.0,0.0,0.0,4.4079723524229495
2026-04-13T20:30:51.424975,1776123008.795891,0.0,0.0,2.819875478744507,0.0,0.0,0.0,4.4079723524229495
2026-04-13T20:30:51.534508,1776123008.9038932,0.0,0.0,2.819875478744507,0.0,0.0,0.0,4.4079723524229495
2026-04-13T20:30:51.642196,1776123009.0118957,0.0,0.0,2.819875478744507,0.0,0.0,0.0,4.4079723524229495
2026-04-13T20:30:51.750729,1776123009.1198978,0.0,0.0,2.819875478744507,0.0,0.0,0.0,4.4079723524229495
2026-04-13T20:30:51.859253,1776123009.2279003,0.0,0.0,2.819875478744507,0.0,0.0,0.0,4.4079723524229495
2026-04-13T20:30:51.967294,1776123009.3359025,0.0,0.0,2.819875478744507,0.0,0.0,0.0,4.4079723524229495
2026-04-13T20:30:52.075828,1776123009.4439049,0.0,0.0,2.819875478744507,0.0,0.0,0.0,4.4079723524229495
2026-04-13T20:30:52.184348,1776123009.551907,0.0,0.0,2.819875478744507,0.0,0.0,0.0,4.4079723524229495
2026-04-13T20:30:52.292364,1776123009.6599095,0.0,0.0,2.819875478744507,0.0,0.0,0.0,4.4079723524229495
2026-04-13T20:30:52.401888,1776123009.7679117,0.0,0.0,2.819875478744507,0.0,0.0,0.0,4.4079723524229495
