dateString,timestamp[ms],rssi[dBm],snr[dB],longitude,latitude,height[m],altitude[m a.s.l.],speed[m/s],depth[m],runID
2025-04-01T10:32:04.859,1743496324859,-105,7.5,11.8239213990113,46.3789810186928,21.97608,1895.856,3.30000547008,0.6,1
2025-04-01T10:32:05.069,1743496325069,-104,9.25,11.8239135164644,46.3789811297528,21.88464,1895.5512,2.70000447552,0.6,1
2025-04-01T10:32:05.277,1743496325277,-104,8.75,11.8239042971519,46.3789813952932,21.7932,1895.5512,1.80000298368,0.6,1
2025-04-01T10:32:05.488,1743496325488,-104,9.25,11.8239004517164,46.3789815242474,21.7932,1895.5512,1.20000198912,0.6,1
2025-04-01T10:32:05.698,1743496325698,-105,8.75,11.8238978028152,46.378981525987,21.7932,1895.5512,0.60000099456,0.6,1
2025-04-01T10:32:05.906,1743496325906,-106,7.5,11.823896983674,46.3789816170395,21.7932,1895.5512,0.10000016576,0.6,1
2025-04-01T10:32:06.117,1743496326117,-106,7.5,11.8238972790339,46.378981375518,21.7932,1895.5512,0.40000066304,0.6,1
2025-04-01T10:32:06.325,1743496326325,-113.75,-0.75,11.8238989373782,46.3789815554025,21.88464,1895.5512,1.10000182336,0.6,1
2025-04-01T10:32:06.536,1743496326536,-111,5,11.8239028497516,46.3789816036008,21.88464,1895.5512,1.60000265216,0.6,1
2025-04-01T10:32:06.745,1743496326745,-108,6.5,11.8239078086952,46.3789814225344,21.97608,1895.856,1.90000314944,0.6,1
2025-04-01T10:32:06.954,1743496326954,-106,7,11.8239135242123,46.3789810176726,22.098,1895.856,2.10238307488,0.6,1
2025-04-01T10:32:07.165,1743496327165,-111,5.25,11.8239186861535,46.3789806337614,22.098,1895.856,2.10238307488,0.6,1
2025-04-01T10:32:07.375,1743496327375,-109,7.5,11.8239247605912,46.3789801411268,22.18944,1895.856,2.20227505696,0.6,1
2025-04-01T10:32:07.584,1743496327584,-109,5,11.8239306775169,46.3789798445276,22.18944,1895.856,2.20907542944,0.6,1
2025-04-01T10:32:07.793,1743496327793,-109,8,11.8239366472777,46.3789793953257,22.28088,1896.1608,2.20907542944,0.6,1
2025-04-01T10:32:08.002,1743496328002,-108,6,11.8239421679408,46.3789790901776,22.28088,1896.1608,2.20907542944,0.6,1
2025-04-01T10:32:08.212,1743496328212,-108,6.25,11.8239486100387,46.3789788738328,22.28088,1896.1608,2.20227505696,0.6,1
2025-04-01T10:32:08.423,1743496328423,-107,7,11.8239579542885,46.3789788095992,22.37232,1896.1608,2.70185566816,0.6,1
2025-04-01T10:32:08.631,1743496328631,-107,6.5,11.8239656630364,46.3789785704474,22.49424,1896.1608,3.00666408064,0.6,1
2025-04-01T10:32:08.842,1743496328842,-107,6.25,11.8239737575196,46.3789783226632,22.58568,1896.4656,3.206249112,0.6,1
2025-04-01T10:32:09.051,1743496329051,-107,7.75,11.8239822115192,46.3789780772909,22.67712,1896.4656,3.30606017984,0.6,1
2025-04-01T10:32:09.260,1743496329260,-107,6.75,11.8239909392281,46.3789778674876,22.79904,1896.4656,3.50571539648,0.6,1
2025-04-01T10:32:09.471,1743496329471,-107,7.25,11.8240008167937,46.378977502172,22.89048,1896.7704,3.7054072704,0.6,1
2025-04-01T10:32:09.681,1743496329681,-107,7.25,11.8240108870283,46.3789770306116,23.07336,1896.7704,3.90513088416,0.6,1
2025-04-01T10:32:09.890,1743496329890,-106,7.25,11.8240267417039,46.3789765841327,23.19528,1897.0752,4.20476614976,0.6,1
2025-04-01T10:32:10.099,1743496330099,-106,7.25,11.8240380338972,46.3789761590819,23.28672,1897.0752,4.40455011392,0.6,1
2025-04-01T10:32:10.309,1743496330309,-106,7.25,11.8240492087015,46.378975752925,23.37816,1897.0752,4.50444969568,0.6,1
2025-04-01T10:32:10.516,1743496330516,-106,8.5,11.8240619389606,46.3789753116404,23.59152,1897.38,4.70426092928,0.6,1
2025-04-01T10:32:10.727,1743496330727,-106,7.25,11.8240744944272,46.3789749139923,23.68296,1897.38,4.80417258112,0.6,1
2025-04-01T10:32:10.936,1743496330936,-106,9,11.8240874390058,46.3789747128249,23.7744,1897.6848,5.00400661376,0.6,1
2025-04-01T10:32:11.145,1743496331145,-106,7.25,11.8241008366546,46.3789743005375,23.89632,1897.6848,5.20385316352,0.6,1
2025-04-01T10:32:11.356,1743496331356,-106,7.25,11.8241141280374,46.3789739855063,24.0792,1897.9896,5.3037809088,0.6,1
2025-04-01T10:32:11.566,1743496331566,-107,7,11.8241287412888,46.3789734453256,24.17064,1897.9896,5.40371133632,0.6,1
2025-04-01T10:32:11.777,1743496331777,-107,6.25,11.8241422239502,46.3789729799775,24.384,1898.2944,5.40371133632,0.6,1
2025-04-01T10:32:11.987,1743496331987,-108,7.25,11.8241571093217,46.3789725285501,24.47544,1898.2944,5.40371133632,0.6,1
2025-04-01T10:32:12.195,1743496332195,-107,6.75,11.8241709149521,46.3789719875435,24.59736,1898.2944,5.3037809088,0.6,1
2025-04-01T10:32:12.405,1743496332405,-107,6.75,11.8241841074182,46.3789716805183,24.78024,1898.5992,5.20385316352,0.6,1
2025-04-01T10:32:12.614,1743496332614,-107,6.5,11.8242044796861,46.3789711989052,24.9936,1898.904,5.20096975552,0.6,1
2025-04-01T10:32:12.825,1743496332825,-106,6.75,11.8242186716477,46.3789708171897,25.17648,1898.904,5.20096975552,0.6,1
2025-04-01T10:32:13.034,1743496333034,-107,8.75,11.8242320071259,46.3789706230727,25.2984,1899.2088,5.10098836544,0.6,1
2025-04-01T10:32:13.243,1743496333243,-106,7,11.8242457913044,46.3789701875886,25.48128,1899.2088,5.00100786944,0.6,1
2025-04-01T10:32:13.453,1743496333453,-106,7,11.8242580281719,46.3789700243399,25.57272,1899.5136,5.00100786944,0.6,1
