time,sim_t,x,y,z,vx,vy,vz,yaw_deg
2026-04-13T19:53:09.672742,1776120770.9521513,0.0,0.0,2.8180670738220215,0.0,0.0,0.0,4.4079723524229495
2026-04-13T19:53:09.775937,1776120771.0541534,0.0,0.0,2.8180670738220215,0.0,0.0,0.0,4.4079723524229495
2026-04-13T19:53:09.883958,1776120771.1621559,0.0,0.0,2.8180670738220215,0.0,0.0,0.0,4.4079723524229495
2026-04-13T19:53:09.992483,1776120771.270158,0.0,0.0,2.8180670738220215,0.0,0.0,0.0,4.4079723524229495
2026-04-13T19:53:10.101504,1776120771.3781605,0.0,0.0,2.8180670738220215,0.0,0.0,0.0,4.4079723524229495
2026-04-13T19:53:10.209533,1776120771.4891627,0.0,0.0,2.8180670738220215,0.0,0.0,0.0,4.4079723524229495
2026-04-13T19:53:10.317608,1776120771.594165,0.0,0.0,2.8180670738220215,0.0,0.0,0.0,4.4079723524229495
2026-04-13T19:53:10.427139,1776120771.7051673,0.0,0.0,2.8180670738220215,0.0,0.0,0.0,4.4079723524229495
2026-04-13T19:53:10.534188,1776120771.8131697,0.0,0.0,2.8180670738220215,0.0,0.0,0.0,4.4079723524229495
2026-04-13T19:53:10.643404,1776120771.921172,0.0,0.0,2.8180670738220215,0.0,0.0,0.0,4.4079723524229495
2026-04-13T19:53:10.751440,1776120772.0261743,0.0,0.0,2.8180670738220215,0.0,0.0,0.0,4.4079723524229495
2026-04-13T19:53:10.860961,1776120772.1341765,0.0,0.0,2.8180670738220215,0.0,0.0,0.0,4.4079723524229495
2026-04-13T19:53:10.969478,1776120772.242179,0.0,0.0,2.8180670738220215,0.0,0.0,0.0,4.4079723524229495
2026-04-13T19:53:11.077495,1776120772.350181,0.0,0.0,2.8180670738220215,0.0,0.0,0.0,4.4079723524229495
2026-04-13T19:53:11.186514,1776120772.4581835,0.0,0.0,2.8180670738220215,0.0,0.0,0.0,4.4079723524229495
2026-04-13T19:53:11.294543,1776120772.5631857,0.0,0.0,2.8180670738220215,0.0,0.0,0.0,4.4079723524229495
2026-04-13T19:53:11.403055,1776120772.6711879,0.0,0.0,2.7956383228302,0.0,0.0,-0.37255069613456726,4.4079723524229495
2026-04-13T19:53:11.511591,1776120772.7791903,0.0,0.0,2.7508599758148193,0.0,0.0,-0.4366813600063324,4.4079723524229495
2026-04-13T19:53:11.620111,1776120772.8841925,0.0,0.0,2.704270839691162,0.0,0.0,-0.44855189323425293,4.4079723524229495
2026-04-13T19:53:11.728776,1776120772.992195,0.0,0.0,2.6554839611053467,0.0,0.0,-0.4545459449291229,4.4079723524229495
2026-04-13T19:53:11.837290,1776120773.100197,0.0,0.0,2.6061272621154785,0.0,0.0,-0.45932814478874207,4.4079723524229495
2026-04-13T19:53:11.945306,1776120773.2081995,0.0,0.0,2.556288003921509,0.0,0.0,-0.463519424200058,4.4079723524229495
2026-04-13T19:53:12.053827,1776120773.3162017,0.0,0.0,2.5060222148895264,0.0,0.0,-0.46723759174346924,4.4079723524229495
2026-04-13T19:53:12.162344,1776120773.424204,0.0,0.0,2.4553775787353516,0.0,0.0,-0.47054076194763184,4.4079723524229495
2026-04-13T19:53:12.270874,1776120773.5322063,0.0,0.0,2.404397487640381,0.0,0.0,-0.47347593307495117,4.4079723524229495
2026-04-13T19:53:12.379397,1776120773.6402087,0.0,0.0,2.3531177043914795,0.0,0.0,-0.4760841727256775,4.4079723524229495
2026-04-13T19:53:12.487611,1776120773.748211,0.0,0.0,2.30157208442688,0.0,0.0,-0.4784018099308014,4.4079723524229495
2026-04-13T19:53:12.596640,1776120773.853213,0.0,0.0,2.2512316703796387,0.0,0.0,-0.4804074466228485,4.4079723524229495
2026-04-13T19:53:12.705165,1776120773.9612155,0.0,0.0,2.1992456912994385,0.0,0.0,-0.48224377632141113,4.4079723524229495
2026-04-13T19:53:12.813274,1776120774.0662177,0.0,0.0,2.148524045944214,0.0,0.0,-0.4838327169418335,4.4079723524229495
2026-04-13T19:53:12.921812,1776120774.17422,0.0,0.0,2.096189260482788,0.0,0.0,-0.4852875769138336,4.4079723524229495
2026-04-13T19:53:13.030338,1776120774.2792222,0.0,0.0,2.045165538787842,0.0,0.0,-0.4865465462207794,4.4079723524229495
2026-04-13T19:53:13.138850,1776120774.3872247,0.0,0.0,1.9925538301467896,0.0,0.0,-0.4876991808414459,4.4079723524229495
2026-04-13T19:53:13.247369,1776120774.4922268,0.0,0.0,1.9412909746170044,0.0,0.0,-0.4886966645717621,4.4079723524229495
2026-04-13T19:53:13.356888,1776120774.600229,0.0,0.0,1.8884602785110474,0.0,0.0,-0.4896099865436554,4.4079723524229495
2026-04-13T19:53:13.464403,1776120774.7082314,0.0,0.0,1.8355365991592407,0.0,0.0,-0.4904215931892395,4.4079723524229495
2026-04-13T19:53:13.572919,1776120774.8162336,0.0,0.0,1.7825299501419067,0.0,0.0,-0.49114280939102173,4.4079723524229495
2026-04-13T19:53:13.681937,1776120774.924236,0.0,0.0,1.7294502258300781,0.0,0.0,-0.49178367853164673,4.4079723524229495
2026-04-13T19:53:13.789959,1776120775.0292382,0.0,0.0,1.6777820587158203,0.0,0.0,-0.4923383891582489,4.4079723524229495
2026-04-13T19:53:13.898984,1776120775.1372406,0.0,0.0,1.6245802640914917,0.0,0.0,-0.4928463101387024,4.4079723524229495
2026-04-13T19:53:14.007019,1776120775.2452428,0.0,0.0,1.5713268518447876,0.0,0.0,-0.49329763650894165,4.4079723524229495
2026-04-13T19:53:14.116040,1776120775.3532453,0.0,0.0,1.518027424812317,0.0,0.0,-0.49369874596595764,4.4079723524229495
2026-04-13T19:53:14.224057,1776120775.4612474,0.0,0.0,1.4646869897842407,0.0,0.0,-0.49405497312545776,4.4079723524229495
2026-04-13T19:53:14.332403,1776120775.5662496,0.0,0.0,1.412793517112732,0.0,0.0,-0.4943635165691376,4.4079723524229495
2026-04-13T19:53:14.440925,1776120775.674252,0.0,0.0,1.3593858480453491,0.0,0.0,-0.49464595317840576,4.4079723524229495
2026-04-13T19:53:14.549581,1776120775.7822542,0.0,0.0,1.305968999862671,0.0,0.0,-0.48317208886146545,4.4079723524229495
2026-04-13T19:53:14.658099,1776120775.8872566,0.0,0.0,1.2800737619400024,0.0,0.0,-0.05493179336190224,4.4079723524229495
2026-04-13T19:53:14.767085,1776120775.9952588,0.0,0.0,1.2784955501556396,0.0,0.0,-0.12414288520812988,4.4079723524229495
2026-04-13T19:53:14.874608,1776120776.1032612,0.0,0.0,1.2260066270828247,0.0,0.0,-0.8463463187217712,4.4079723524229495
2026-04-13T19:53:14.983166,1776120776.2112634,0.0,0.0,1.0962978601455688,0.0,0.0,-1.5515793561935425,4.4079723524229495
2026-04-13T19:53:15.092223,1776120776.3192658,0.0,0.0,0.8919599056243896,0.0,0.0,-2.226271629333496,4.4079723524229495
2026-04-13T19:53:15.199955,1776120776.424268,0.0,0.0,0.6254670023918152,0.0,0.0,-2.8423900604248047,4.4079723524229495
2026-04-13T19:53:15.309489,1776120776.5322704,0.0,0.0,0.28643062710762024,0.0,0.0,-3.427119255065918,4.4079723524229495
2026-04-13T19:53:15.417035,1776120776.6372726,0.0,0.0,-0.10098277777433395,0.0,0.0,-3.943138837814331,4.4079723524229495
2026-04-13T19:53:15.525557,1776120776.7452748,0.0,0.0,-0.5529969334602356,0.0,0.0,-4.41777229309082,4.4079723524229495
2026-04-13T19:53:15.634573,1776120776.8532772,0.0,0.0,-1.0532034635543823,0.0,0.0,-4.835808277130127,4.4079723524229495
2026-04-13T19:53:15.743086,1776120776.9612794,0.0,0.0,-1.5955992937088013,0.0,0.0,-5.199559688568115,4.4079723524229495
2026-04-13T19:53:15.851104,1776120777.0692818,0.0,0.0,-2.1745123863220215,0.0,0.0,-5.512746334075928,4.4079723524229495
2026-04-13T19:53:15.959627,1776120777.177284,0.0,0.0,-2.7847230434417725,0.0,0.0,-5.779946804046631,4.4079723524229495
2026-04-13T19:53:16.068151,1776120777.2852864,0.0,0.0,-3.4215328693389893,0.0,0.0,-6.006145477294922,4.4079723524229495
2026-04-13T19:53:16.176668,1776120777.3902886,0.0,0.0,-4.0622029304504395,0.0,0.0,-6.191525459289551,4.4079723524229495
2026-04-13T19:53:16.284508,1776120777.498291,0.0,0.0,-4.739795684814453,0.0,0.0,-6.35140323638916,4.4079723524229495
2026-04-13T19:53:16.394043,1776120777.6062932,0.0,0.0,-5.43317174911499,0.0,0.0,-6.484489440917969,4.4079723524229495
2026-04-13T19:53:16.501062,1776120777.7112956,0.0,0.0,-6.119876861572266,0.0,0.0,-6.592044353485107,4.4079723524229495
2026-04-13T19:53:16.610784,1776120777.8192978,0.0,0.0,-6.836942672729492,0.0,0.0,-6.683720111846924,4.4079723524229495
2026-04-13T19:53:16.719304,1776120777.9273002,0.0,0.0,-7.56301212310791,0.0,0.0,-6.759270191192627,4.4079723524229495
2026-04-13T19:53:16.827321,1776120778.0353024,0.0,0.0,-8.296490669250488,0.0,0.0,-6.821382999420166,4.4079723524229495
2026-04-13T19:53:16.935845,1776120778.1433046,0.0,0.0,-9.036060333251953,0.0,0.0,-6.872342109680176,4.4079723524229495
2026-04-13T19:53:17.044368,1776120778.251307,0.0,0.0,-9.780619621276855,0.0,0.0,-6.914078235626221,4.4079723524229495
2026-04-13T19:53:17.153394,1776120778.3593092,0.0,0.0,-10.529260635375977,0.0,0.0,-6.948205947875977,4.4079723524229495
2026-04-13T19:53:17.261951,1776120778.4703116,0.0,0.0,-11.302168846130371,0.0,0.0,-6.976768493652344,4.4079723524229495
2026-04-13T19:53:17.369991,1776120778.5753138,0.0,0.0,-12.035943031311035,0.0,0.0,-6.998795986175537,4.4079723524229495
2026-04-13T19:53:17.478511,1776120778.6833162,0.0,0.0,-12.792861938476562,0.0,0.0,-7.017299175262451,4.4079723524229495
2026-04-13T19:53:17.587031,1776120778.7913184,0.0,0.0,-13.55158805847168,0.0,0.0,-7.032343864440918,4.4079723524229495
2026-04-13T19:53:17.695556,1776120778.8993208,0.0,0.0,-14.311775207519531,0.0,0.0,-7.044559001922607,4.4079723524229495
2026-04-13T19:53:17.804076,1776120779.007323,0.0,0.0,-15.073158264160156,0.0,0.0,-7.0544610023498535,4.4079723524229495
2026-04-13T19:53:17.913108,1776120779.1153255,0.0,0.0,-15.835506439208984,0.0,0.0,-7.062470436096191,4.4079723524229495
2026-04-13T19:53:18.021122,1776120779.2233276,0.0,0.0,-16.598630905151367,0.0,0.0,-7.068935394287109,4.4079723524229495
2026-04-13T19:53:18.129642,1776120779.33133,0.0,0.0,-17.362384796142578,0.0,0.0,-7.074138164520264,4.4079723524229495
