dateString,timestamp[ms],longitude,latitude,height[m],altitude[m a.s.l.],speed[m/s],runID
2025-04-01T14:33:55.920,1743510835920,11.826769744696,46.3793081893701,40.386,1914.144,0.92195562624,1
2025-04-01T14:33:56.020,1743510836020,11.8267690732349,46.3793075224436,40.386,1914.144,0.94339924096,1
2025-04-01T14:33:56.120,1743510836120,11.8267684979593,46.3793067332175,40.386,1914.144,0.9848872352,1
2025-04-01T14:33:56.220,1743510836220,11.8267678675644,46.3793056728426,40.386,1914.144,1.04403196832,1
2025-04-01T14:33:56.330,1743510836330,11.8267675262227,46.3793046299734,40.386,1914.144,1.21655409216,1
2025-04-01T14:33:56.430,1743510836430,11.8267673354408,46.3793034871406,40.386,1914.144,1.30384222848,1
2025-04-01T14:33:56.530,1743510836530,11.8267673404563,46.3793021395844,40.386,1914.144,1.5000024864,1
2025-04-01T14:33:56.630,1743510836630,11.826767513213,46.3793005935056,40.386,1914.144,1.70294121184,1
2025-04-01T14:33:56.730,1743510836730,11.8267679650913,46.37929885925,40.386,1914.144,2.02237811424,1
2025-04-01T14:33:56.830,1743510836830,11.8267684998968,46.3792968547705,40.386,1914.144,2.25610627264,1
2025-04-01T14:33:56.940,1743510836940,11.8267694505792,46.3792946948302,40.386,1914.144,2.59615529536,1
2025-04-01T14:33:57.040,1743510837040,11.8267706811778,46.3792921587417,40.386,1914.144,2.75136758336,1
2025-04-01T14:33:57.140,1743510837140,11.8267720127288,46.3792897113461,40.386,1914.144,2.87924069312,1
2025-04-01T14:33:57.240,1743510837240,11.8267734772612,46.3792871705301,40.386,1914.144,3.0083266224,1
2025-04-01T14:33:57.340,1743510837340,11.826775023082,46.3792846229311,40.386,1914.144,3.0083266224,1
2025-04-01T14:33:57.450,1743510837450,11.8267762887879,46.379282119079,40.386,1914.144,3.13847605984,1
2025-04-01T14:33:57.550,1743510837550,11.8267779763792,46.3792794904951,40.386,1914.144,3.17805474624,1
