dateString,timestamp[ms],rssi[dBm],snr[dB],longitude,latitude,height[m],altitude[m a.s.l.],speed[m/s],depth[m],runID
2025-02-19T14:09:00.654,1739970540654,-95,10.5,11.8263899715239,46.3786192110729,20.39112,1893.4176,0.632454973638889,0.4,1
2025-02-19T14:09:00.866,1739970540866,-96,10.25,11.8263917641876,46.3786188426924,20.39112,1893.4176,0.632454973638889,0.4,1
2025-02-19T14:09:01.078,1739970541078,-95,9.75,11.8263946215996,46.3786182771165,20.39112,1893.4176,0.632454973638889,0.4,1
2025-02-19T14:09:01.289,1739970541289,-96,10,11.8263964125501,46.3786177192229,20.39112,1893.4176,0.632454973638889,0.4,1
2025-02-19T14:09:01.502,1739970541502,-95,9.5,11.8263983827112,46.3786173300737,20.39112,1893.4176,0.632454973638889,0.4,1
2025-02-19T14:09:01.715,1739970541715,-95,10.75,11.8264001936982,46.3786169287887,20.39112,1893.4176,0.728009983177778,0.4,1
2025-02-19T14:09:01.925,1739970541925,-96,9.75,11.8264022457553,46.3786164989757,20.39112,1893.4176,0.728009983177778,0.4,1
2025-02-19T14:09:02.138,1739970542138,-95,11,11.8264041685813,46.3786159428892,20.39112,1893.4176,0.728009983177778,0.4,1
2025-02-19T14:09:02.352,1739970542352,-95,10,11.8264074280997,46.3786153248906,20.39112,1893.4176,0.824620004494444,0.4,1
2025-02-19T14:09:02.562,1739970542562,-95,9,11.8264096660959,46.3786148090397,20.39112,1893.4176,0.824620004494444,0.4,1
2025-02-19T14:09:02.776,1739970542776,-94,8.75,11.8264120392075,46.3786142915101,20.39112,1893.4176,0.824620004494444,0.4,1
2025-02-19T14:09:02.987,1739970542987,-94,9.5,11.8264145111109,46.3786137165048,20.39112,1893.4176,0.948682236938889,0.4,1
2025-02-19T14:09:03.201,1739970543201,-96,9.25,11.8264170586536,46.3786131176134,20.39112,1893.4176,0.948682236938889,0.4,1
2025-02-19T14:09:03.413,1739970543413,-95,10.25,11.8264197008044,46.3786123610471,20.39112,1893.4176,0.948682236938889,0.4,1
