dateString,timestamp[ms],longitude,latitude,height[m],altitude[m a.s.l.],speed[m/s],runID
2025-04-02T15:17:39.200,1743599859200,11.8247673615657,46.3789638595609,32.88792,1906.2192,1.72046786208,1
2025-04-02T15:17:39.300,1743599859300,11.8247692971971,46.3789627815453,32.88792,1906.2192,1.78045213632,1
2025-04-02T15:17:39.360,1743599859360,11.8247711835688,46.3789617482871,32.97936,1906.524,1.86011019392,1
2025-04-02T15:17:39.460,1743599859460,11.8247732755206,46.3789606608606,32.97936,1906.524,1.86011019392,1
2025-04-02T15:17:39.560,1743599859560,11.8247752604118,46.37895931417,32.97936,1906.524,2.0000033152,1
2025-04-02T15:17:39.660,1743599859660,11.8247775724436,46.3789581523656,32.97936,1906.524,2.0808683808,1
2025-04-02T15:17:39.760,1743599859760,11.824779990245,46.3789569828783,33.0708,1906.524,2.22036363648,1
2025-04-02T15:17:39.860,1743599859860,11.8247825456956,46.3789556445548,33.0708,1906.524,2.36008822368,1
2025-04-02T15:17:39.960,1743599859960,11.824785250316,46.3789541823079,33.0708,1906.524,2.56125354144,1
2025-04-02T15:17:40.060,1743599860060,11.8247879775799,46.3789526068921,33.0708,1906.524,2.62488521504,1
2025-04-02T15:17:40.160,1743599860160,11.8247909027768,46.3789508392201,33.0708,1906.524,2.7658677728,1
2025-04-02T15:17:40.260,1743599860260,11.82479368228,46.3789490366398,33.0708,1906.524,2.90000480704,1
2025-04-02T15:17:40.360,1743599860360,11.8247960614481,46.3789471700812,33.0708,1906.524,2.96985301888,1
2025-04-02T15:17:40.460,1743599860460,11.8247988194001,46.3789451687427,33.0708,1906.524,3.04138612448,1
2025-04-02T15:17:40.560,1743599860560,11.8248015318663,46.378942868901,33.0708,1906.524,3.1144874464,1
2025-04-02T15:17:40.660,1743599860660,11.8248043334172,46.3789406480983,33.0708,1906.524,3.18904880096,1
2025-04-02T15:17:40.760,1743599860760,11.8248070238356,46.3789384052165,33.0708,1906.524,3.26497094528,1
2025-04-02T15:17:40.840,1743599860840,11.8248098563725,46.3789360058478,33.0708,1906.524,3.42053192448,1
2025-04-02T15:17:40.960,1743599860960,11.8248125285171,46.3789334172268,33.0708,1906.524,3.48282068992,1
2025-04-02T15:17:41.040,1743599861040,11.8248153963105,46.378930812098,33.0708,1906.524,3.56090427264,1
2025-04-02T15:17:41.160,1743599861160,11.8248181801835,46.3789281628966,33.0708,1906.524,3.64006075136,1
2025-04-02T15:17:41.260,1743599861260,11.8248211234556,46.3789253850685,33.0708,1906.524,3.72022083488,1
2025-04-02T15:17:41.360,1743599861360,11.8248240295842,46.3789224218164,33.0708,1906.524,3.86005807616,1
2025-04-02T15:17:41.460,1743599861460,11.8248270264859,46.3789194797462,33.0708,1906.524,3.9408185344,1
2025-04-02T15:17:41.560,1743599861560,11.8248299500938,46.3789165052683,33.0708,1906.524,4.022443568,1
2025-04-02T15:17:41.660,1743599861660,11.8248329953615,46.3789134195343,33.0708,1906.524,4.10488176736,1
2025-04-02T15:17:41.760,1743599861760,11.8248360738993,46.3789101646103,33.0708,1906.524,4.24382582272,1
2025-04-02T15:17:41.860,1743599861860,11.8248391809403,46.3789069123155,33.0708,1906.524,4.24382582272,1
2025-04-02T15:17:41.960,1743599861960,11.8248421548012,46.3789035501863,33.0708,1906.524,4.32666859328,1
2025-04-02T15:17:42.060,1743599862060,11.8248453272901,46.3789001320245,33.19272,1906.524,4.41022260448,1
2025-04-02T15:17:42.160,1743599862160,11.8248485533094,46.3788966374595,33.19272,1906.524,4.54863334112,1
2025-04-02T15:17:42.260,1743599862260,11.8248518257084,46.3788930789654,33.19272,1906.524,4.6325011744,1
2025-04-02T15:17:42.360,1743599862360,11.8248550657309,46.378889313328,33.19272,1906.524,4.71699799296,1
2025-04-02T15:17:42.460,1743599862460,11.8248583411093,46.3788855879348,33.19272,1906.524,4.80209071584,1
2025-04-02T15:17:42.570,1743599862570,11.8248616147993,46.3788818805954,33.19272,1906.524,4.8877476032,1
2025-04-02T15:17:42.660,1743599862660,11.8248648789552,46.3788780154994,33.19272,1906.524,4.97394004448,1
2025-04-02T15:17:42.780,1743599862780,11.8248683060854,46.3788737601743,33.19272,1906.524,4.97394004448,1
2025-04-02T15:17:42.880,1743599862880,11.8248716007307,46.3788697408588,33.19272,1906.524,5.0606403232,1
2025-04-02T15:17:42.980,1743599862980,11.8248745400302,46.3788660836812,33.19272,1906.524,5.0606403232,1
2025-04-02T15:17:43.080,1743599863080,11.8248778068676,46.3788620063419,33.28416,1906.8288,5.14782340512,1
2025-04-02T15:17:43.190,1743599863190,11.8248810894959,46.3788577515735,33.28416,1906.8288,5.23546470304,1
2025-04-02T15:17:43.290,1743599863290,11.8248844183052,46.3788535601989,33.28416,1906.8288,5.28394663808,1
2025-04-02T15:17:43.360,1743599863360,11.8248878790037,46.3788493462056,33.28416,1906.8288,5.3712280688,1
2025-04-02T15:17:43.490,1743599863490,11.8248912765383,46.3788450912146,33.28416,1906.8288,5.3712280688,1
2025-04-02T15:17:43.600,1743599863600,11.8248947049597,46.3788407504766,33.28416,1906.8288,5.3712280688,1
2025-04-02T15:17:43.660,1743599863660,11.8248980987204,46.3788364950744,33.28416,1906.8288,5.3712280688,1
2025-04-02T15:17:43.800,1743599863800,11.8249014482864,46.3788322939707,33.28416,1906.8288,5.28394663808,1
2025-04-02T15:17:43.900,1743599863900,11.8249048183111,46.3788280745048,33.28416,1906.8288,5.28394663808,1
2025-04-02T15:17:44.000,1743599864000,11.8249083605464,46.3788238693929,33.28416,1906.8288,5.28394663808,1
2025-04-02T15:17:44.060,1743599864060,11.824911759968,46.3788196744555,33.28416,1906.8288,5.28394663808,1
2025-04-02T15:17:44.160,1743599864160,11.824915021939,46.3788154597087,33.28416,1906.8288,5.28394663808,1
2025-04-02T15:17:44.260,1743599864260,11.824918409443,46.3788112869617,33.3756,1906.8288,5.28394663808,1
2025-04-02T15:17:44.360,1743599864360,11.8249218569326,46.3788070066885,33.3756,1906.8288,5.28394663808,1
2025-04-02T15:17:44.460,1743599864460,11.8249252329161,46.3788028303188,33.3756,1906.8288,5.28394663808,1
2025-04-02T15:17:44.560,1743599864560,11.8249288149764,46.3787986209075,33.3756,1906.8288,5.28394663808,1
2025-04-02T15:17:44.660,1743599864660,11.824932323147,46.3787944329587,33.3756,1906.8288,5.33386267744,1
