dateString,timestamp[ms],rssi[dBm],snr[dB],longitude,latitude,height[m],altitude[m a.s.l.],speed[m/s],depth[m],runID
2025-04-02T13:41:11.402,1743594071402,-110,4.5,11.8240355991199,46.3789773193189,23.28672,1896.7704,4.70107129888,0.6,1
2025-04-02T13:41:11.613,1743594071613,-113,3.75,11.8240479553708,46.378977073694,23.37816,1897.0752,4.80104911264,0.6,1
2025-04-02T13:41:11.822,1743594071822,-108,7,11.8240607704524,46.3789768544518,23.4696,1897.0752,5.00100786944,0.6,1
2025-04-02T13:41:12.032,1743594072032,-107,7.75,11.8240740197347,46.3789766484469,23.68296,1897.38,5.10098836544,0.6,1
2025-04-02T13:41:12.241,1743594072241,-113,6.25,11.8240877069918,46.3789764449975,23.7744,1897.38,5.30095203968,0.6,1
2025-04-02T13:41:12.451,1743594072451,-110,5,11.8241016955676,46.3789762183856,23.98776,1897.6848,5.40093477088,0.6,1
2025-04-02T13:41:12.660,1743594072660,-110,4.5,11.8241230361603,46.3789755666315,24.17064,1897.6848,5.40093477088,0.6,1
2025-04-02T13:41:12.871,1743594072871,-110,8.5,11.8241372114463,46.3789753495957,24.29256,1897.9896,5.40371133632,0.6,1
2025-04-02T13:41:13.081,1743594073081,-110,4.5,11.824151256631,46.3789750101254,24.47544,1897.9896,5.40371133632,0.6,1
2025-04-02T13:41:13.290,1743594073290,-110,7.75,11.8241652551381,46.3789745048332,24.59736,1898.2944,5.3037809088,0.6,1
2025-04-02T13:41:13.498,1743594073498,-111,4.5,11.8241798221185,46.3789742012938,24.6888,1898.2944,5.30095203968,0.6,1
2025-04-02T13:41:13.709,1743594073709,-110,4,11.8241929214367,46.3789739649913,24.78024,1898.2944,5.20096975552,0.6,1
2025-04-02T13:41:13.918,1743594073918,-109,5.5,11.8242065224892,46.3789735307269,24.9936,1898.5992,5.20385316352,0.6,1
2025-04-02T13:41:14.129,1743594074129,-110,4.25,11.8242200796448,46.3789732283185,25.08504,1898.5992,5.10392810048,0.6,1
2025-04-02T13:41:14.339,1743594074339,-111,6.5,11.8242402779278,46.3789727862215,25.2984,1898.904,5.10392810048,0.6,1
2025-04-02T13:41:14.546,1743594074546,-110,4.25,11.824253461067,46.3789725235487,25.48128,1899.2088,5.00100786944,0.6,1
2025-04-02T13:41:14.758,1743594074758,-110,5,11.8242665303923,46.3789720821534,25.57272,1899.2088,5.00100786944,0.6,1
2025-04-02T13:41:14.966,1743594074966,-111,7.75,11.8242797028055,46.3789718480402,25.78608,1899.5136,5.00100786944,0.6,1
2025-04-02T13:41:15.176,1743594075176,-110,5,11.8242926913886,46.3789716129383,25.87752,1899.5136,4.90102826752,0.6,1
2025-04-02T13:41:15.386,1743594075386,-110,4,11.8243050599543,46.378971404673,26.09088,1899.8184,4.90102826752,0.6,1
2025-04-02T13:41:15.593,1743594075593,-110,4.25,11.8243185679496,46.3789711509906,26.18232,1899.8184,4.90102826752,0.6,1
2025-04-02T13:41:15.804,1743594075804,-109,5.5,11.8243315624914,46.378971017053,26.27376,1899.8184,4.90102826752,0.6,1
2025-04-02T13:41:16.013,1743594076013,-109,8.75,11.8243445582251,46.378970866144,26.48712,1900.1232,4.90102826752,0.6,1
2025-04-02T13:41:16.222,1743594076222,-109,6.25,11.8243579710776,46.3789707053549,26.57856,1900.1232,4.90102826752,0.6,1
2025-04-02T13:41:16.432,1743594076432,-109,6,11.824370331003,46.3789704885244,26.67,1900.428,5.00100786944,0.6,1
2025-04-02T13:41:16.643,1743594076643,-108,9.75,11.8243832690352,46.3789702703267,26.88336,1900.428,4.90102826752,0.6,1
2025-04-02T13:41:16.853,1743594076853,-108,7,11.8244024908629,46.3789698490479,27.09672,1900.7328,4.90102826752,0.6,1
2025-04-02T13:41:17.061,1743594077061,-108,8.75,11.8244153155778,46.3789696140592,27.18816,1900.7328,4.90102826752,0.6,1
2025-04-02T13:41:17.272,1743594077272,-107,8.5,11.8244281501249,46.3789693151275,27.37104,1901.0376,4.90102826752,0.6,1
2025-04-02T13:41:17.481,1743594077481,-108,8,11.8244411331463,46.3789690527563,27.49296,1901.0376,4.90102826752,0.6,1
2025-04-02T13:41:17.691,1743594077691,-108,6.75,11.8244538275613,46.3789688614034,27.67584,1901.3424,4.80104911264,0.6,1
2025-04-02T13:41:17.900,1743594077900,-108,9,11.8244666364853,46.3789686110937,27.79776,1901.3424,4.80104911264,0.6,1
2025-04-02T13:41:18.109,1743594078109,-107,8.25,11.824479385523,46.3789682421023,27.8892,1901.3424,4.90102826752,0.6,1
2025-04-02T13:41:18.322,1743594078322,-107,10,11.8244920969207,46.3789681509172,28.07208,1901.6472,4.90102826752,0.6,1
2025-04-02T13:41:18.532,1743594078532,-106,9.25,11.8245113847922,46.3789678774848,28.28544,1901.952,4.90000812224,0.6,1
2025-04-02T13:41:18.741,1743594078741,-106,7.5,11.8245247893023,46.3789677796876,28.37688,1901.952,4.90000812224,0.6,1
2025-04-02T13:41:18.951,1743594078951,-107,9.5,11.8245369408669,46.3789676025406,28.4988,1901.952,4.90102826752,0.6,1
2025-04-02T13:41:19.159,1743594079159,-106,7.75,11.824549295926,46.378967371533,28.68168,1902.2568,4.90102826752,0.6,1
2025-04-02T13:41:19.370,1743594079370,-105,7.5,11.8245621485482,46.3789673053251,28.77312,1902.2568,4.90000812224,0.6,1
2025-04-02T13:41:19.577,1743594079577,-105,7.5,11.8245756806767,46.3789672321623,28.98648,1902.5616,4.90000812224,0.6,1
2025-04-02T13:41:19.790,1743594079790,-105,8.25,11.8245885387612,46.3789671336505,29.07792,1902.5616,4.90000812224,0.6,1
2025-04-02T13:41:19.998,1743594079998,-105,7,11.8246014623929,46.3789670123318,29.19984,1902.8664,4.90000812224,0.6,1
