dateString,timestamp[ms],rssi[dBm],snr[dB],longitude,latitude,height[m],altitude[m a.s.l.],speed[m/s],depth[m],runID
2025-02-19T14:36:17.622,1739972177622,-105,8.75,11.8263140853577,46.3786535623995,20.574,1893.7224,0.0999999172111111,0.4,1
2025-02-19T14:36:17.833,1739972177833,-105,8.75,11.8263141422951,46.378653727564,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:18.045,1739972178045,-106,9.75,11.8263141173954,46.378653958837,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:18.259,1739972178259,-106,8.25,11.826314172238,46.378654063888,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:18.470,1739972178470,-106,10,11.8263142099428,46.3786540115338,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:18.682,1739972178682,-106,8.75,11.8263141358335,46.3786539473607,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:18.895,1739972178895,-105,8.75,11.8263140947861,46.3786539157152,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:19.107,1739972179107,-105,9,11.8263140954968,46.378653921933,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:19.319,1739972179319,-106,9.5,11.82631412368,46.378653800053,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:19.532,1739972179532,-106,9.25,11.8263139872952,46.3786537003119,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:19.745,1739972179745,-107,10,11.8263139915749,46.3786536084074,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:19.957,1739972179957,-105,8.25,11.8263138292383,46.3786536296299,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:20.168,1739972180168,-106,8.25,11.8263138347998,46.3786534506939,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:20.381,1739972180381,-106,9.5,11.8263136957118,46.3786534628039,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:20.593,1739972180593,-106,7.5,11.8263135652081,46.3786533678504,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:20.805,1739972180805,-106,8.5,11.8263132144434,46.3786532915245,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:21.018,1739972181018,-106,8.75,11.8263131475033,46.3786532145477,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:21.230,1739972181230,-105,9,11.8263131000192,46.3786532404978,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:21.442,1739972181442,-105,9,11.8263130722674,46.3786532335349,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:21.654,1739972181654,-105,8.5,11.8263128623349,46.3786530719161,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:21.866,1739972181866,-105,7.5,11.8263129647144,46.3786530977378,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:22.080,1739972182080,-105,8.75,11.8263128441172,46.3786531006582,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:22.290,1739972182290,-105,9.25,11.8263129384865,46.3786529160097,20.574,1893.7224,0,0.4,1
2025-02-19T14:36:22.503,1739972182503,-104,8,11.8263129953061,46.3786528603068,20.574,1893.7224,0.0999999172111111,0.4,1
2025-02-19T14:36:22.715,1739972182715,-107,9,11.8263138236771,46.3786524563067,20.574,1893.7224,0.223606169988889,0.4,1
2025-02-19T14:36:22.927,1739972182927,-105,8.25,11.8263144804721,46.3786521119749,20.574,1893.7224,0.282842399077778,0.4,1
2025-02-19T14:36:23.141,1739972183141,-106,10,11.8263153106835,46.3786516781195,20.574,1893.7224,0.360554745444444,0.4,1
2025-02-19T14:36:23.353,1739972183353,-107,8.5,11.8263161396534,46.3786513283065,20.574,1893.7224,0.360554745444444,0.4,1
2025-02-19T14:36:23.565,1739972183565,-107,8.75,11.8263172076668,46.3786507058628,20.574,1893.7224,0.424263598616667,0.4,1
2025-02-19T14:36:23.776,1739972183776,-105,9,11.8263183184533,46.3786502605396,20.574,1893.7224,0.499999586055556,0.4,1
2025-02-19T14:36:23.990,1739972183990,-106,9.25,11.8263202672408,46.378649524789,20.574,1893.7224,0.499999586055556,0.4,1
2025-02-19T14:36:24.201,1739972184201,-108,10,11.826321801576,46.3786487226471,20.574,1893.7224,0.583094280644444,0.4,1
2025-02-19T14:36:24.415,1739972184415,-105,8,11.8263232133495,46.3786479924376,20.574,1893.7224,0.640311682111111,0.4,1
2025-02-19T14:36:24.625,1739972184625,-108,7.5,11.8263248913567,46.3786472613717,20.574,1893.7224,0.721109490888889,0.4,1
