dateString,timestamp[ms],longitude,latitude,height[m],altitude[m a.s.l.],speed[m/s],runID
2025-02-20T14:08:32.790,1740056912790,11.8263524028513,46.3786316063966,20.8788,1894.0272,0,1
2025-02-20T14:08:32.890,1740056912890,11.8263522958103,46.3786316017547,20.8788,1894.0272,0,1
2025-02-20T14:08:32.950,1740056912950,11.8263522722793,46.3786315549502,20.8788,1894.0272,0,1
2025-02-20T14:08:33.050,1740056913050,11.8263522613983,46.3786315155625,20.8788,1894.0272,0,1
2025-02-20T14:08:33.150,1740056913150,11.8263523556403,46.3786314893725,20.8788,1894.0272,0,1
2025-02-20T14:08:33.250,1740056913250,11.8263525210403,46.3786314705394,20.8788,1894.0272,0,1
2025-02-20T14:08:33.350,1740056913350,11.8263525883436,46.378631410854,20.8788,1894.0272,0,1
2025-02-20T14:08:33.450,1740056913450,11.8263526918777,46.3786313015892,20.8788,1894.0272,0.0999999172111111,1
2025-02-20T14:08:33.550,1740056913550,11.8263525950473,46.3786310548057,20.8788,1894.0272,0.199999834422222,1
2025-02-20T14:08:33.650,1740056913650,11.8263529171574,46.3786309978353,20.8788,1894.0272,0.223606169988889,1
2025-02-20T14:08:33.750,1740056913750,11.8263532562748,46.3786307110646,20.8788,1894.0272,0.360554745444444,1
2025-02-20T14:08:33.850,1740056913850,11.826353774274,46.3786303136845,20.8788,1894.0272,0.499999586055556,1
2025-02-20T14:08:33.950,1740056913950,11.8263544323235,46.3786298715212,20.8788,1894.0272,0.707105997694444,1
2025-02-20T14:08:34.050,1740056914050,11.82635529651,46.3786293370335,20.8788,1894.0272,0.848527197233333,1
2025-02-20T14:08:34.120,1740056914120,11.8263562972521,46.3786289948853,20.8788,1894.0272,1.06301332685,1
2025-02-20T14:08:34.250,1740056914250,11.826357680586,46.3786282773077,20.8788,1894.0272,1.28062336422222,1
2025-02-20T14:08:34.320,1740056914320,11.8263594009889,46.3786273523173,20.8788,1894.0272,1.49999875816667,1
2025-02-20T14:08:34.450,1740056914450,11.8263612147834,46.3786264598973,20.8788,1894.0272,1.58113721057778,1
2025-02-20T14:08:34.520,1740056914520,11.8263632473091,46.3786257814934,20.8788,1894.0272,1.72046358588333,1
2025-02-20T14:08:34.620,1740056914620,11.8263652257276,46.3786248541649,20.8788,1894.0272,1.72046358588333,1
2025-02-20T14:08:34.720,1740056914720,11.8263672070324,46.3786239103328,20.8788,1894.0272,1.80277372722222,1
2025-02-20T14:08:34.830,1740056914830,11.8263693038509,46.3786229545705,20.8788,1894.0272,1.80277372722222,1
2025-02-20T14:08:34.930,1740056914930,11.8263710617321,46.3786219523034,20.8788,1894.0272,1.88679423935,1
2025-02-20T14:08:35.030,1740056915030,11.8263732943552,46.3786209423712,20.8788,1894.0272,1.94164680509444,1
2025-02-20T14:08:35.140,1740056915140,11.8263756285261,46.3786199900518,20.8788,1894.0272,2.02484387158889,1
2025-02-20T14:08:35.240,1740056915240,11.8263780267292,46.3786189337519,20.8788,1894.0272,2.10950052005556,1
2025-02-20T14:08:35.340,1740056915340,11.8263804134367,46.3786178867872,20.8788,1894.0272,2.16332891970556,1
2025-02-20T14:08:35.440,1740056915440,11.8263829535708,46.3786167905685,20.8788,1894.0272,2.24721844943889,1
2025-02-20T14:08:35.540,1740056915540,11.8263857869395,46.3786155256482,20.8788,1894.0272,2.24721844943889,1
2025-02-20T14:08:35.640,1740056915640,11.8263884555104,46.3786143966707,20.8788,1894.0272,2.33237846369444,1
2025-02-20T14:08:35.750,1740056915750,11.8263909611455,46.3786133030129,20.8788,1894.0272,2.33237846369444,1
2025-02-20T14:08:35.850,1740056915850,11.8263936382697,46.378612181966,20.8788,1894.0272,2.33237846369444,1
2025-02-20T14:08:35.950,1740056915950,11.8263963338661,46.3786110883424,20.78736,1894.0272,2.33237846369444,1
2025-02-20T14:08:36.050,1740056916050,11.8263990026976,46.3786099988983,20.78736,1894.0272,2.33237846369444,1
2025-02-20T14:08:36.150,1740056916150,11.8264016540004,46.3786090048616,20.78736,1894.0272,2.33237846369444,1
2025-02-20T14:08:36.250,1740056916250,11.8264045569007,46.378607758646,20.78736,1894.0272,2.28254033316667,1
2025-02-20T14:08:36.350,1740056916350,11.8264071972418,46.3786067048169,20.78736,1894.0272,2.19544776979444,1
2025-02-20T14:08:36.460,1740056916460,11.8264098167395,46.3786056624599,20.78736,1894.0272,2.19544776979444,1
